category_type,asin,title,imgUrl,productURL,stars,reviews,price,listPrice,category_id,isBestSeller,boughtInLastMonth
Tools_Hardware,B08ZCX4424,"NACHEE Aluminum Drum Wrench, Drum Plug Bung Wrench for Opening 10 15 20 30 50 55 Gallon Drum, Fits 2 in and 3/4 in Bung Caps",https://m.media-amazon.com/images/I/61iywDEquzL._AC_UL320_.jpg,https://www.amazon.com/dp/B08ZCX4424,4.6,0,9.69,0,146,false,700
Tools_Hardware,B07FPBMQRZ,"BOENFU Zip Tie Cutters Jewelry Cutting Pliers Flush Cutters Miniature Clippers Hobby Side Snips for Plastic Models, Jewelry Making, Electronics, Black, 5-in, 2-PCS",https://m.media-amazon.com/images/I/61F19iR+w0L._AC_UL320_.jpg,https://www.amazon.com/dp/B07FPBMQRZ,4.5,0,8.99,11.99,146,false,700
Tools_Hardware,B07P76CTF3,"Gardner Bender LNW-3PC LNW locknut wrench, Assorted",https://m.media-amazon.com/images/I/71N5bAedAVL._AC_UL320_.jpg,https://www.amazon.com/dp/B07P76CTF3,4.7,0,10.8,13.5,146,false,0
Tools_Hardware,B00068P48O,"Dremel Drill Press Rotary Tool Workstation Stand with Wrench- 220-01- Mini Portable Press- Holder- 2 Inch Depth- Ideal for Drilling Perpendicular and Angled Holes- Table Top , Silver",https://m.media-amazon.com/images/I/41r3ZlM6y0L._AC_UL320_.jpg,https://www.amazon.com/dp/B00068P48O,4.6,0,44.97,75.99,146,true,900
Tools_Hardware,B00OJQWWFC,"Klein Tools 32378 Combination Tip Screwdriver Set with #1 and #2 Combination Tips and Cushion-Grip Handles, 2-Piece",https://m.media-amazon.com/images/I/51FGokJG+uL._AC_UL320_.jpg,https://www.amazon.com/dp/B00OJQWWFC,4.6,0,18.99,26.72,146,false,900
Tools_Hardware,B08XZ48CND,"HARDELL 90 Degree Positioning Squares Right Angle Clamps 5.5"" x 5.5""(14 x 14cm) Aluminum Alloy Woodworking Carpenter Corner Clamping Square Tool for Picture Frame Box Cabinets Drawers",https://m.media-amazon.com/images/I/71WjWkCZ2KL._AC_UL320_.jpg,https://www.amazon.com/dp/B08XZ48CND,4.6,0,36.97,0,146,false,500
Tools_Hardware,B00I9GJH9W,"StripMeister Original Drill-Powered Wire Stripper Machine - Manual Wire Stripping Made Easy, Copper Wire Stripper, Drill Wire Stripper, Electric Wire Stripping & Stripping Tool Drill Attachment",https://m.media-amazon.com/images/I/71uc4If6ZEL._AC_UL320_.jpg,https://www.amazon.com/dp/B00I9GJH9W,4.7,0,149,259,146,false,900
Tools_Hardware,B01M0CRUUM,"LE LEMATEC Sand Blaster Gun Kit for Air Compressor; Paint and Rust Remover for Metal, Wood and Glass Etching; Up to 150 PSI Multi-Media Blaster for Aluminum, Sand, Walnut Shells and Soda Blaster Jobs",https://m.media-amazon.com/images/I/61KiVOEZaZL._AC_UL320_.jpg,https://www.amazon.com/dp/B01M0CRUUM,4.2,0,54.95,0,146,false,900
Tools_Hardware,B089S9B49G,"Spec Ops - SPEC-M22CF Tools Framing Hammer, 22 oz, Rip Claw, Milled Face, Shock-Absorbing Grip, 3% Donated to Veterans Black/Tan",https://m.media-amazon.com/images/I/61rWuUHirzL._AC_UL320_.jpg,https://www.amazon.com/dp/B089S9B49G,4.7,0,24.7,31.99,146,false,600
Tools_Hardware,B08Y56175P,"Topline 14-Piece Allen Wrench Set, Metric&SAE T-Handle, Long Arm Hex Key Set with Storage Box, Portable Allen Key Set for Basic Home Repair and Mechanical Maintenance",https://m.media-amazon.com/images/I/71SBm1WrEcL._AC_UL320_.jpg,https://www.amazon.com/dp/B08Y56175P,4.6,0,29.99,0,146,false,800
Tools_Hardware,B09YXQHR8M,"DEWALT 20V MAX Hammer Drill, 1/2"", Cordless and Brushless, Compact With 2-Speed Setting, Bare Tool Only (DCD805B)",https://m.media-amazon.com/images/I/71oa++RvepL._AC_UL320_.jpg,https://www.amazon.com/dp/B09YXQHR8M,4.6,0,98.02,109.99,146,false,800
Tools_Hardware,B005UQNS3U,"M18 Cordless Lithium-Ion 6-1/2"" Circular Saw - 2630-20 - ( MILWAUKEE ) - BARE TOOL",https://m.media-amazon.com/images/I/61yimkQzaxL._AC_UL320_.jpg,https://www.amazon.com/dp/B005UQNS3U,4.6,0,88.13,142.99,146,false,600
Tools_Hardware,B01N63ONKY,REAL STEEL 0508 Rubber Grip Forged Jacketed Graphite Drilling Sledge Hammer for Striking 3 lb,https://m.media-amazon.com/images/I/61fC3F2M6UL._AC_UL320_.jpg,https://www.amazon.com/dp/B01N63ONKY,4.8,0,15.99,0,146,false,700
Tools_Hardware,B08GGMRPTK,"YIYITOOLS Claw Hammer With fiberglass Handle – 16-oz, Red and Black (YY-1-003)",https://m.media-amazon.com/images/I/41ppRtNTOhL._AC_UL320_.jpg,https://www.amazon.com/dp/B08GGMRPTK,4.7,0,15.99,0,146,false,1000
Tools_Hardware,B005NNF0YU,"BLACK+DECKER 20V MAX Cordless Drill and Driver, 3/8 Inch, With LED Work Light, Battery and Charger Included (LDX120C)",https://m.media-amazon.com/images/I/711YGwfl9rS._AC_UL320_.jpg,https://www.amazon.com/dp/B005NNF0YU,4.6,0,53.67,0,146,false,1000
Tools_Hardware,B08KFL4QD4,"Klein Tools 32307 Multi-bit Tamperproof Screwdriver, 27-in-1 Tool with Torx, Hex, Torq and Spanner Bits with 1/4-Inch Nut Driver",https://m.media-amazon.com/images/I/51VWsu+sN9L._AC_UL320_.jpg,https://www.amazon.com/dp/B08KFL4QD4,4.7,0,24.97,36.38,146,false,900
Tools_Hardware,B08RP9BDLY,RYOBI 18V ONE+ HP Compact Brushless One-Handed Reciprocating Saw,https://m.media-amazon.com/images/I/51mzbhzrOCL._AC_UL320_.jpg,https://www.amazon.com/dp/B08RP9BDLY,4.6,0,76.96,129.99,146,false,700
Tools_Hardware,B07WFL122J,"Wire Stripper, knoweasy Wire Stripper Tool with Cutter and 2 in 1 Wire Stripping Tool Works for Electronic,Electric,Automotive from 32 to 7 AWG",https://m.media-amazon.com/images/I/61AbwEDPVqL._AC_UL320_.jpg,https://www.amazon.com/dp/B07WFL122J,4.2,0,15.99,0,146,false,700
Tools_Hardware,B0B81YQCQQ,"Wire Cutters, Small Side Cutters for Crafts, Flush Cutting Pliers for Jewelry Making, Floral Wire Cutters for Artificial Flowers, Zip Tie Cutters for Cable Tie, Wire Cutting Tool for Guitar Strings",https://m.media-amazon.com/images/I/51HtKWxfLAL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B81YQCQQ,4.2,0,5.99,0,146,false,900
Tools_Hardware,B086393PNB,"LEJOSTOL Multi-function Magic Wrench Universal Adjustable Wrenches 1045 Steel, Pipe Wrench Set 10.5 and 15-Inch,2-Piece",https://m.media-amazon.com/images/I/51U3uGyPOOL._AC_UL320_.jpg,https://www.amazon.com/dp/B086393PNB,4.2,0,27.99,35.99,146,false,800
Tools_Hardware,B000067S13,"Laserjamb FastCap Little Hand HD 3rd Hand Support System, Set of 2, 16.5-Inch to 22.8-Inch, Multicolor, 3HAND14",https://m.media-amazon.com/images/I/61EBRfjCZqL._AC_UL320_.jpg,https://www.amazon.com/dp/B000067S13,4.5,0,36.99,0,146,false,800
Tools_Hardware,B005EXOE5U,"KNIPEX Tools - Electronics Super Knips, INOX Steel, Multi-Component (7803125), 5-Inch",https://m.media-amazon.com/images/I/71rM9FnUzDL._AC_UL320_.jpg,https://www.amazon.com/dp/B005EXOE5U,4.7,0,0,0,146,false,800
Tools_Hardware,B0051QICQW,"DEWALT DWHT70263M Folding Locking Hex Key Set, MM",https://m.media-amazon.com/images/I/61Cq-gRvyVL._AC_UL320_.jpg,https://www.amazon.com/dp/B0051QICQW,4.8,0,12.97,0,146,false,800
Tools_Hardware,B07WWZZQD2,"Klein Tools 32293 Insulated Screwdriver, 2-in-1 Screwdriver Set with Flip Blade, #2 Phillips and1/4-Inch Slotted Tips, Double-Ended Blades",https://m.media-amazon.com/images/I/41yk4NC2BmL._AC_UL320_.jpg,https://www.amazon.com/dp/B07WWZZQD2,4.8,0,19.98,27.98,146,false,900
Tools_Hardware,B09P3FTB6Y,Sundpey Home Tool Kit 148-Pcs - Household Basic Complete Hand Repair portable Tool Set with Case & Ratcheting Screwdriver & Hex Key & Pliers & Wrench & Voltage Tester & Water Pump Plier for Men Women,https://m.media-amazon.com/images/I/71-mDqOwJLL._AC_UL320_.jpg,https://www.amazon.com/dp/B09P3FTB6Y,4.4,0,35.19,59.99,146,false,800
Tools_Hardware,B07VGK8GBL,"KATA 5 Inch Micro Wire Cutter, Precision Mini Flush Cutters and Clean Cut Pliers for Electronics, Model, Jewelry, Model Kits, Orange",https://m.media-amazon.com/images/I/71vjlaDZi6L._AC_UL320_.jpg,https://www.amazon.com/dp/B07VGK8GBL,4.6,0,6.69,0,146,false,1000
Tools_Hardware,B0012YNJRO,"Bessey BPC-H34, 3/4-In. H Style Pipe Clamps - Incredibly Versatile, Easy To Assemble, Indespensable Workshop Clamp For Woodworking, Carpentry, Home Improvement, and DIY Projects",https://m.media-amazon.com/images/I/61PWbCfxXZL._AC_UL320_.jpg,https://www.amazon.com/dp/B0012YNJRO,4.8,0,15.49,24.84,146,false,700
Tools_Hardware,B07TS6KCXD,Amazon Basics Self-Adjusting Wire Stripper,https://m.media-amazon.com/images/I/71+eswDt8UL._AC_UL320_.jpg,https://www.amazon.com/dp/B07TS6KCXD,4.3,0,9.99,0,146,false,400
Tools_Hardware,B0BK2V91VW,"WEN 9-Inch Band Saw, 2.8-Amp Benchtop (BA3959)",https://m.media-amazon.com/images/I/71rRaYb61fL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BK2V91VW,4.5,0,150.73,0,146,false,700
Tools_Hardware,B084338DFM,"Hammerhead 4.8-Amp 3/4 Inch Jig Saw with 2pcs Wood Cutting Blades, Variable Speed and Orbital Function - HAJS048",https://m.media-amazon.com/images/I/71j6NMiBtJL._AC_UL320_.jpg,https://www.amazon.com/dp/B084338DFM,4.5,0,21.99,29.99,146,false,1000
Tools_Hardware,B01C8G4F7M,"IWISS iCrimp PEX Pipe Cutters for Cutting 1/8""-1"" PEX Tubings, NOT for PVC Pipes",https://m.media-amazon.com/images/I/51IHVT152JL._AC_UL320_.jpg,https://www.amazon.com/dp/B01C8G4F7M,4.7,0,7.85,0,146,false,800
Tools_Hardware,B00C625KVE,"BLACK+DECKER 20V Max Drill & Home Tool Kit, 68 Piece (LDX120PK)",https://m.media-amazon.com/images/I/61JHslT0qXL._AC_UL320_.jpg,https://www.amazon.com/dp/B00C625KVE,4.7,0,79,99.99,146,false,700
Tools_Hardware,B0006FKI5G,"BOSTITCH Coil Siding Nailer, 1-1-1/4-Inch to 2-1/2-Inch (N66C)",https://m.media-amazon.com/images/I/61tGDgKdVWL._AC_UL320_.jpg,https://www.amazon.com/dp/B0006FKI5G,4.6,0,259,329,146,false,700
Tools_Hardware,B0BLMS7SJG,"DIYSELF Box Cutters, 12 Pack Box Cutter Retractable, Box Cutter Knife with Single Edge Razor Blade, Utility Knife All Metal Shell, Box Letter Opener for Packages, Boxes, and Paper, Work Knife for Men",https://m.media-amazon.com/images/I/71qBmNGSrhL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BLMS7SJG,4.6,0,7.99,0,146,false,500
Tools_Hardware,B09YY8RZJ9,"DEWALT 20V MAX* XR® Brushless Cordless 1/2 in. Drill/Driver Kit (DCD800D2), Yellow",https://m.media-amazon.com/images/I/71OqmI8dpBL._AC_UL320_.jpg,https://www.amazon.com/dp/B09YY8RZJ9,4.7,0,168.89,249,146,false,900
Tools_Hardware,B0B2R3DXKJ,"TIFICAL 4 Pack Box Cutter Retractable, Utility Knife 9MM Wide Snap-Off Blades, Exacto Knife for Cutting Box, Wrapping, Cardboard, Extended Razor Knife, Box Opener Perfect for Office, Home, School",https://m.media-amazon.com/images/I/71-5NPcqxPL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B2R3DXKJ,4.6,0,4.49,0,146,false,900
Tools_Hardware,B001F7BIMG,Milwaukee 2691-22 18-Volt Compact Drill and Impact Driver Combo Kit,https://m.media-amazon.com/images/I/91WzLZ1qASL._AC_UL320_.jpg,https://www.amazon.com/dp/B001F7BIMG,4.6,0,183.99,0,146,false,600
Tools_Hardware,B0001IW8Q0,"Stanley 1-10-550 Knife ""Titan"" with fixed blade, Silver",https://m.media-amazon.com/images/I/51goO252qYL._AC_UL320_.jpg,https://www.amazon.com/dp/B0001IW8Q0,4.6,0,20.47,21.51,146,false,700
Tools_Hardware,B07M5BJZY1,"Powerbuilt 2 Piece Socket Levers, 1/4-Inch and 3/8-Inch Drive, Extra Low Profile, Non-Ratcheting, Boats, RV, Off Road Vehicle - 940009",https://m.media-amazon.com/images/I/716yryuUZdL._AC_UL320_.jpg,https://www.amazon.com/dp/B07M5BJZY1,4.4,0,9.95,0,146,false,800
Tools_Hardware,B0BTSK8YWB,"DIYSELF 2 Pack Box Cutter, Utility Knife with SK5 Blades, Box Cutter Retractable, Sturdy Utility Knives for Cardboard, Boxes, Packages, Papers, Letters, Box Cutter Knife, Navajas de Trabajo (Pink)",https://m.media-amazon.com/images/I/71FKz1JlVrL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BTSK8YWB,4.7,0,6.99,0,146,false,700
Tools_Hardware,B07NVLBK3B,"Fanfoobi Husband Birthday Present, Pocket Knife with 6 Functions, LED Light,Fire Starter,Bottle Opener,Seat Belt Cutter,Glass Breaker, Anniversary Present for Men, Boyfriend, Father's Day",https://m.media-amazon.com/images/I/51r1-D4LecL._AC_UL320_.jpg,https://www.amazon.com/dp/B07NVLBK3B,4.7,0,19.59,0,146,false,700
Tools_Hardware,B08C3625BM,"MARSHALLTOWN Ultra-Lite Flooring Cutter 13"", Cuts Vinyl Plank, Laminate, Engineered Hardwood, Siding, and More - Honing Stone Included, Made in the USA",https://m.media-amazon.com/images/I/61PtoGwp+5L._AC_UL320_.jpg,https://www.amazon.com/dp/B08C3625BM,4.6,0,148.99,240.59,146,false,600
Tools_Hardware,B01J9IC5D8,Midwest Tools and Cutlery MWT-6510C Midwest Snips Forged Blade Offset Aviation Snips Set (Pack of 2),https://m.media-amazon.com/images/I/71GdMeiK3LL._AC_UL320_.jpg,https://www.amazon.com/dp/B01J9IC5D8,4.7,0,69.99,75,146,false,600
Tools_Hardware,B0BZYSTDVG,Milwaukee FASTBACK Folding Utility Knife w/Blade Multifunctionality,https://m.media-amazon.com/images/I/71wVENXVcbL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BZYSTDVG,4.5,0,34.99,0,146,false,700
Tools_Hardware,B002SQK996,"Milwaukee 2415-20 M12 12-Volt Lithium-Ion Cordless Right Angle Drill, 3/4 In, Bare Tool, Medium",https://m.media-amazon.com/images/I/716iyqDqHuL._AC_UL320_.jpg,https://www.amazon.com/dp/B002SQK996,4.7,0,77.75,93.7,146,false,600
Tools_Hardware,B0C46BPQ53,"CRAFT911 Hand Drill Bits Set - Pin Vise Hand Drill Manual, Small Micro Drill Bit Set | Jewelry Drill Kit, PCB Mini Drill Bits for Resin Beads Polymer Clay | DYI Jewelry Making Drill, Craft Drill Bit",https://m.media-amazon.com/images/I/613nQG0KnOL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C46BPQ53,4.3,0,13.99,16.99,146,false,900
Tools_Hardware,B07C652L2F,"WEUPE Razor Blades Utility: Single Edge Razor Blades 100 Pack, Razor Blade Scraper Refills, Steel Box Cutter Blades USA-Made, Safety Straight Edge Razor Blades, Paint Scraper Razor Blades",https://m.media-amazon.com/images/I/71WAlemIRIL._AC_UL320_.jpg,https://www.amazon.com/dp/B07C652L2F,4.7,0,12.99,16.99,146,false,800
Tools_Hardware,B00BD5G9VA,"BOSCH ROS20VSC Palm Sander 2.5 Amp 5 In. Corded Variable Speed Random Orbital Sander/Polisher Kit with Dust Collector and Soft Carrying Bag, Blue",https://m.media-amazon.com/images/I/81BfDoxxPiL._AC_UL320_.jpg,https://www.amazon.com/dp/B00BD5G9VA,4.6,0,79,0,146,false,600
Tools_Hardware,B07V3TD5Q7,Amazon Basics 173-Piece General Household Home Repair and Mechanic's Hand Tool Kit Set,https://m.media-amazon.com/images/I/71pPQze7jxL._AC_UL320_.jpg,https://www.amazon.com/dp/B07V3TD5Q7,4.6,0,65.08,69.82,146,false,700
Tools_Hardware,B07TVG85N3,"DEWALT XTREME 12V MAX* Cordless Drill / Driver Kit, 3/8-Inch (DCD701F2)",https://m.media-amazon.com/images/I/71vVmoIAczL._AC_UL320_.jpg,https://www.amazon.com/dp/B07TVG85N3,4.8,0,119.99,159,146,false,900
Tools_Hardware,B01M0PJ1BN,"EPAuto Impact Universal Joint Set, Cr-V,3 Pieces",https://m.media-amazon.com/images/I/71Ji59urpkL._AC_UL320_.jpg,https://www.amazon.com/dp/B01M0PJ1BN,4.5,0,9.87,10.97,146,true,700
Tools_Hardware,B09C7XN6XQ,Tub Drain Remover Wrench Tub Drain Wrench Tub Dual Ended Drain Wrench Drain Remover Tool Zinc Alloy Wrench for Bathroom and Bathhouse,https://m.media-amazon.com/images/I/61crENDls+L._AC_UL320_.jpg,https://www.amazon.com/dp/B09C7XN6XQ,4.5,0,8.49,0,146,false,500
Tools_Hardware,B09N7XZX9C,ARES 56051-2-Piece Deluxe Oil Filter Strap Wrench Set - Adjustable Up to 4-inch and 6-inch Diameter - Non-Marring Slip Resistant Strap Wrench - Ergonomic TPR Handles – Convenient Bottle Opener,https://m.media-amazon.com/images/I/6142clonEFL._AC_UL320_.jpg,https://www.amazon.com/dp/B09N7XZX9C,4.2,0,9.99,19.98,146,false,300
Tools_Hardware,B07MK88Q33,"Metabo HPT Brad Nailer Kit | Pro Preferred Brand of Pneumatic Nailers | 18 Gauge | Accepts 5/8 to 2-Inch Brad Nails | Ideal for Trim Work, Furniture Building & Other Finish Applications | NT50AE2",https://m.media-amazon.com/images/I/61SNJes6c0L._AC_UL320_.jpg,https://www.amazon.com/dp/B07MK88Q33,4.6,0,59,99,146,false,900
Tools_Hardware,B09R8SBSTT,Callaway Torque Wrench,https://m.media-amazon.com/images/I/31vlB-isuOL._AC_UL320_.jpg,https://www.amazon.com/dp/B09R8SBSTT,4.6,0,9.99,0,146,false,700
Tools_Hardware,B091KNFNYR,"WETOLS Corner Clamp 2pcs 90 Degree Right Angle Clamp with Adjustable Aluminum Alloy Swing Jaw, Single Handle Clamps for Woodworking, Photo Framing, Gifts for Men Dad",https://m.media-amazon.com/images/I/61z4U1lA67L._AC_UL320_.jpg,https://www.amazon.com/dp/B091KNFNYR,4.5,0,36.99,43.99,146,false,700
Tools_Hardware,B00NO6XHZC,"BESSEY VAS-23+2K, 23 ft Variable Angle Strap Clamp with 4 Clips",https://m.media-amazon.com/images/I/71bMSo+vfML._AC_UL320_.jpg,https://www.amazon.com/dp/B00NO6XHZC,4.6,0,22.36,29.97,146,false,700
Tools_Hardware,B00JJ3RORQ,"DEWALT 20V MAX* XR Framing Nailer, Dual Speed, Tool Only (DCN692B), 38.74 x 14.94 x 33.66 cm",https://m.media-amazon.com/images/I/71vsCje34YL._AC_UL320_.jpg,https://www.amazon.com/dp/B00JJ3RORQ,4.4,0,310.49,389,146,false,700
Tools_Hardware,B072J5RNMK,Makita A-97673 Impactx 3 Pc 2″ Socket Adapter Set,https://m.media-amazon.com/images/I/51sFrgcoNnL._AC_UL320_.jpg,https://www.amazon.com/dp/B072J5RNMK,4.7,0,7.81,13.1,146,false,600
Tools_Hardware,B000BO9T3Y,"Klein Tools 670-6 Screwdriver, 3/16-Inch Cabinet Tip, Rapi-Driv with 6-Inch Shank",https://m.media-amazon.com/images/I/31+1RSUdZ+S._AC_UL320_.jpg,https://www.amazon.com/dp/B000BO9T3Y,4.8,0,10.49,12.22,146,false,600
Tools_Hardware,B06XF8KV58,"DEWALT 20V MAX* Cordless Brad Nailer Kit, 18GA (DCN680D1)",https://m.media-amazon.com/images/I/713l6ru+8uL._AC_UL320_.jpg,https://www.amazon.com/dp/B06XF8KV58,4.8,0,318.99,395.97,146,false,800
Tools_Hardware,B07DB3N9FB,"WEN 23103 1-Amp Variable Speed Rotary Tool with 100+ Accessories, Carrying Case and Flex Shaft",https://m.media-amazon.com/images/I/81qpJTYiCML._AC_UL320_.jpg,https://www.amazon.com/dp/B07DB3N9FB,4.5,0,18.5,0,146,false,800
Tools_Hardware,B07LCG6TZ4,"Metabo HPT Framing Nailer, The Pro Preferred Brand of Pneumatic Nailers*, 21° Magazine, Accepts 2"" to 3-1/2"" Framing Nails, (NR90AES1)",https://m.media-amazon.com/images/I/61cbcLKMuFL._AC_UL320_.jpg,https://www.amazon.com/dp/B07LCG6TZ4,4.7,0,159,209,146,false,600
Tools_Hardware,B005JVJDIA,"Eclipse Tools CP-301G Pro'sKit Precision Wire Stripper, 30-20 AWG",https://m.media-amazon.com/images/I/41kPOtDhKbL._AC_UL320_.jpg,https://www.amazon.com/dp/B005JVJDIA,4.7,0,6.62,0,146,false,700
Tools_Hardware,B003EZWK42,"Milwaukee 2625-20 M18 18-Volt Lithium-Ion Cordless Hackzall Reciprocating Saw, Bare Tool",https://m.media-amazon.com/images/I/71N2VhKDN8L._AC_UL320_.jpg,https://www.amazon.com/dp/B003EZWK42,4.8,0,86.37,99.44,146,false,500
Tools_Hardware,B005TTZS90,"Klein Tools 53725 Armored and BX Cable Cutter, Cuts Up to 3/8 Inch Armored Cable-BX-AC-MC-MCAP-Greenfield, With Storage and Extra Blades",https://m.media-amazon.com/images/I/71Li8Ak+f2L._AC_UL320_.jpg,https://www.amazon.com/dp/B005TTZS90,4.5,0,39.97,46.12,146,false,700
Tools_Hardware,B0CCDRBNRT,35mm Metal Alligator Clip (Pack of 100pcs),https://m.media-amazon.com/images/I/61T6xxoXd1L._AC_UL320_.jpg,https://www.amazon.com/dp/B0CCDRBNRT,4.9,0,6.99,0,146,false,300
Tools_Hardware,B002FYUNGA,"General Tools PVC Pipe Cable Saw #858-24-Inch - Serrated and Cuts PVC, PE, and ABS Pipes - Hand Tools",https://m.media-amazon.com/images/I/61F-q6rgqjL._AC_UL320_.jpg,https://www.amazon.com/dp/B002FYUNGA,4,0,6.04,0,146,false,600
Tools_Hardware,B07ZTWLZ5J,"Amazon Basics 20-Piece Steel Spring Clamp Set, 15 Pack of 3/4-Inch, 5 Pack of 1-Inch, Black/Silver",https://m.media-amazon.com/images/I/814-iDXK-LL._AC_UL320_.jpg,https://www.amazon.com/dp/B07ZTWLZ5J,4.5,0,13.53,0,146,false,700
Tools_Hardware,B000QYC26K,"NEIKO 02847A 2 LB Dead Blow Hammer, Neon Orange | Unibody Molded | Checkered Grip | Spark and Rebound Resistant",https://m.media-amazon.com/images/I/51R11UnFvgL._AC_UL320_.jpg,https://www.amazon.com/dp/B000QYC26K,4.7,0,20.98,0,146,true,900
Tools_Hardware,B01HPE188Q,"LOKMAN 20 Pack 1/2 Inch Stainless Steel Cable Clamp, Rubber Cushioned Insulated Clamp, Metal Clamp, Tube Holder for Tube, Pipe or Wire Cord Installation",https://m.media-amazon.com/images/I/41wzWumQ-uL._AC_UL320_.jpg,https://www.amazon.com/dp/B01HPE188Q,4.7,0,13.99,20.99,146,true,700
Tools_Hardware,B0C1SN61YJ,"32029 Pneumatic Bolt Breaker Set, Pneumatic Bolt Breaker Set 37315 & 37316, helps remove seized and frozen bolts and nuts. Designed to be used with a wrench to help rotate and loosen seized fasteners.",https://m.media-amazon.com/images/I/61xNwBS0tUL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C1SN61YJ,4.3,0,31.79,0,146,false,400
Tools_Hardware,B0BJTLFSXW,"SWANLAKE 8&16PCS 6"" inch Spring Clamp, Heavy Duty Spring Metal Spring Clamps, 2.5""-inch Jaw opening (16)",https://m.media-amazon.com/images/I/71iv5cxzMVL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BJTLFSXW,4.5,0,21.99,0,146,false,500
Tools_Hardware,B098LKVC65,"Bielmeier 12V Pink Cordless Drill Kit for Women - Essential Tools for DIY and House Projects, Ladies Tool Set with Pink Accessories, Perfect for Home Maintenance and Crafting",https://m.media-amazon.com/images/I/71dFMisua-L._AC_UL320_.jpg,https://www.amazon.com/dp/B098LKVC65,4.7,0,39.97,45.97,146,false,700
Tools_Hardware,B00CRFEZFC,"Ryobi P320 Airstrike 18 Volt One+ Lithium Ion Cordless Brad Nailer (Battery Not Included, Power Tool Only)",https://m.media-amazon.com/images/I/81YeZf9bo1L._AC_UL320_.jpg,https://www.amazon.com/dp/B00CRFEZFC,4.6,0,114.49,149.95,146,false,700
Tools_Hardware,B01MF4YEIF,"DEWALT 20V MAX* XR Rotary Hammer Drill, D-Handle, 1-Inch, Tool Only (DCH133B)",https://m.media-amazon.com/images/I/61hx+btnd7L._AC_UL320_.jpg,https://www.amazon.com/dp/B01MF4YEIF,4.8,0,169,249,146,false,400
Tools_Hardware,B07SRYS4N4,Faucet and Sink Installer（8-in-1）Multi-purpose Wrench Plumbing Tool for Toilet Bowl/Sink/Bathroom/Kitchen Plumbing Repair Installation Hand Tools(red),https://m.media-amazon.com/images/I/71q522BJu0L._AC_UL320_.jpg,https://www.amazon.com/dp/B07SRYS4N4,4.1,0,11.98,18.99,146,false,700
Tools_Hardware,B085ZRJFQ8,Super Universal Socket Tools Gifts for Men - Christmas Stocking Stuffers Mens Gift Socket Set with Power Drill Adapter(7-19 MM) Cool Stuff Gadgets for Men Women Birthday Gift for Dad Fathers Husband,https://m.media-amazon.com/images/I/7161a1CAN2S._AC_UL320_.jpg,https://www.amazon.com/dp/B085ZRJFQ8,4.5,0,14.88,0,146,false,700
Tools_Hardware,B06WW85XHR,"DEWALT Angle Grinder Tool, 4-1/2-Inch to 6-Inch, Trigger Switch (DWE43116), Black,yellow,grey",https://m.media-amazon.com/images/I/81xGT2Sf2JL._AC_UL320_.jpg,https://www.amazon.com/dp/B06WW85XHR,4.7,0,135.23,169,146,false,800
Tools_Hardware,B00KECDLOG,"Milwaukee 48-22-1901F Fastback Utility Knife with Wire Stripping Compartment, and Gut Hook (2 Pack of 48-22-1901)",https://m.media-amazon.com/images/I/811y4g241iL._AC_UL320_.jpg,https://www.amazon.com/dp/B00KECDLOG,4.8,0,24.99,26.63,146,false,700
Tools_Hardware,B07KL4QGSQ,WEN 6502T 4.3-Amp 4 x 36 in. Belt and 6 in. Disc Sander with Cast Iron Base,https://m.media-amazon.com/images/I/81LzWlUMC7L._AC_UL320_.jpg,https://www.amazon.com/dp/B07KL4QGSQ,4.6,0,111.76,131.13,146,false,1000
Tools_Hardware,B01DR90MM6,"DEWALT 20V MAX XR Hammer Drill, Brushless, 3-Speed, Tool Only (DCD996B), Yellow/Black",https://m.media-amazon.com/images/I/71qG13eFwtL._AC_UL320_.jpg,https://www.amazon.com/dp/B01DR90MM6,4.7,0,182.99,259,146,false,900
Tools_Hardware,B0000302X1,"Klein Tools 63050 Cable Cutter, Heavy Duty Cutter for Aluminum, Copper, and Communications Cable,Red",https://m.media-amazon.com/images/I/51lhwz96pcL._AC_UL320_.jpg,https://www.amazon.com/dp/B0000302X1,4.7,0,32.99,41.64,146,false,600
Tools_Hardware,B000CER0T8,"Klein Tools 85191 Screwdriver / Conduit Reamer, Conduit Fitting and Reaming Screwdriver for 1/2-Inch, 3/4-Inch, and 1-Inch Thin-Wall Conduit",https://m.media-amazon.com/images/I/51wfYPpIkML._AC_UL320_.jpg,https://www.amazon.com/dp/B000CER0T8,4.8,0,32.86,37.14,146,false,600
Tools_Hardware,B07V83Q9W8,Amazon Basics 29-Piece Precision Hobby Knife Set,https://m.media-amazon.com/images/I/81mLZ4KntRL._AC_UL320_.jpg,https://www.amazon.com/dp/B07V83Q9W8,4.6,0,14.06,0,146,false,1000
